,comp_name,comp_star,rev_text
2053,SMS,3.8,テーマは「少子高齢化」。新規事業の新規事業の立案なので、フレームワークを使ったり、わからないときはメンターに相談しながら進めていった。少子化と高齢化でテーマを分け、どっちにフォーカスするかを決めてから具体的な施策に移った。特に段取りは決められていないが、1日目の午後に中間発表、最終日にプレゼンがある。昼食時には、若手の社員さんが各グループにきて、一緒にご飯を食べるので、その時に困っていることを聞いたりした。基本的にメンターの方は見守っているだけなので、自分たちで考え抜き、それでもわからなかったら、的確なヒントをくれるという感じだった。プレゼン後には、社員さんと話をする機会もあるので、会社の雰囲気を知る良い機会にもなる。選考要素は薄いと感じる班に一人、メンターがついてくれるので、基本的にはその方と接することが多い。ただ、別フロアで仕事をしているので、相談したいときはメールか電話ですることになっている。班のメンバーとは、夜飲みに行くなど、親しくなる。特になし今後伸びていきそうな企業だなとは思いました。
2054,SMS,3.8,少子高齢化社会に向けた新規事業立案であった。インターン中はほとんど自由にワークをしていた。1チームに1人メンターの方が付いてくれたが、班によって待遇は違った。自分の班ではメンターの方が忙しくほとんど話す機会はなかった。初日にワークの説明があり、その後3日間自由にワークインターンが3日間の割には内容が重かった。なので最終日前日の夜はほとんど寝ないで夜までワークをしていた。また最終日の発表では役員や取締役の方から鋭い指摘を多くされ甘い部分についてはとことん深掘りされた。少しはあった。インターンシップ担当者の方とは話す機会がたくさんあったが他の社員の関わることは少ししかなかった。2日目の昼に現場社員の方が少しお話しに来てくれた程度。また最終日の懇親会ではインターン中のフィードバックをいただけた。若いうちからガツガツ働きたいエリートな方達あまりインターンを通してイメージは変わらなかった
2055,SMS,3.8,テーマは高齢者にまつわる今問題視されている課題をチームで考え、その解決方法を提案すること。1日目に思いつく課題やネットで調べて出てきた課題をホワイトボードにまとめ選択した。2日目以降はその課題の本質的改善部分を明確化し、解決するビジネスモデルを議論、最後はパワポに発表資料としてまとめた。プレゼンは1チーム10分ほどだった。社員からの質問もあり。課題選択の過程では、主体ごとに属性分け（会社、個人、法人）をしてネットで検索して出てきたものや自分達の意見をホワイトボードにまとめて、軽くそれらの解決手段も考え、将来性があるものを1日目に決定した。2日目はそれらの実際の解決策の深堀、収益化実現方法を検討した。ワークの後も近くのファミリーレストランで作業。3日目はパワポ製作。ある程度課題とその解決方法が決まってきた段階で担当社員からのフィードバックでこのサービスを利用する人の特徴や課題感が肌感レベルで理解できないといわれ、そこから大きく方針を変えなければいけなった時は本当に苦労した。ただその顧客の課題や行動をどこまで深堀らなければビジネス化できないかはよく理解できた。ワンキャリ選考は通常の就活生よりも早い段階で受けられる1チームに1人社員がつき、基本放置ではあるが意見を求めたらアドバイスをくれる。お昼には他の社員との交流する機会が設定されており、なぜこの会社を選んだのか、今どんな仕事をしているのかを尋ねることができた。いまいち社員の雰囲気がつかめないどの社員もとても明るく話しやすい
2056,SMS,3.8,日本においての課題を出し、一番深刻だと考える課題をICTを使用して解決せよというお題。最後にはPL表を作成したりとより実践的な内容であった。また、課題は社会課題が中心でミクロとマクロの両面から課題を浮きぼりにするというものだった。一日目に課題のブレストを行い、二日目で選定と、解決策の案だし、三日目に発表という流れ。課題の深堀の仕方を学ぶことができたのでとても良いインターンだった。また、同期もすごく優れている人が多く、とてもレベルが高い議論を組み交わせたように感じる。メンターさんもよい壁打ち役で、よいアドバイスをして頂いた。いきなり最終選考。社員さんとの交流は基本的に班についてくれるメンターさんが中心になる。ただ、メンターさんはずっといるわけではなく、時々見に来るといったスタンスをとっていた。懇親会では、人事の方を中心に仲良くなることができる。介護の会社介護だけでなく、ヘルスケア領域を取りに行っている会社。
2057,SMS,3.8,SMSの新規事業開発として、2日間で老人を絡めた新規事業の創出に取り組んだ。ただ、新規事業の創出ではあるものの、具体的な導入スケジュールや収益化計画まで落とし込んだ提案を2日、実質1日少しで組み上げなければならなかったため、各チームバタバタしながら作業に取り組んでいた。1日目は現状分析のための資料探しなどに手間取り、そのまま各学生が新規事業案を考えるという宿題を持って、1日目は解散した。そして2日目の朝に新規事業案をチーム内で提案し、それぞれの案を評価した上で、最適な案を選択し磨きをかけた。感想としては、非常に中身の濃い2日間だと振り返っている。自分自身がベンチャーのインターンシップに初めて参加したこともあり、学生や社員さんからの学びが非常に大きな物だったことが理由である。注意する点は、会社を出てからもメンター社員はチャットなどで、学生の動きを確認しているので、就職を希望している場合は、夜も気を抜くことなく、議論をすることをお勧めする。参加者については、インターンシップ冒頭で全学生が自己紹介をする時間が設けられていることもあってか、他のチームの人と話をすることは可能であった。社員さんとの関わりは、メンター社員さんとはお話を多数できるが、その他の社員さんとはやや難しいかもしれない。ベンチャー企業への偏見かもしれないが、スピード感でビジネスの世界において勝負をしており、その中でもたまたま介護事業が急速に事業として成功しているために、有名な企業なのではないか、というイメージがあった。非常に戦略的に事業設計を行っている一方で、穏やかでかつ親しみやすい社員さんが多いなというイメージに変わった。
2058,SMS,3.8,少子高齢化に纏わる新規事業提案。チーム編成は事前に会社によってなされている。初日にテーマ選定、2日目以降に内容を詰めるといったスケジュールを提示される。各日、昼食代を頂け、現役社員の方に昼食に連れて行ってもらえる。テーマ選定→発表→事業内容→発表メンターについて頂いた社員の方が穏やかな方で、他のグループが激しい論争になっているような雰囲気だったことを思うと、終始非常に温和な空気だったと思われるます。チームは協調性を大事にする人が多い印象でした。全員同じホテルに宿泊させて頂いたおかげでコミュニケーションがとりやすく、チームメイトとは仲良くなれる。社員の方とは昼食以外に、最終日に懇親会を開いて頂いた時にゆっくり話せ、その後も連絡が取れる状況になれた。ロジカルな人が多い印象でした。パッションが多い社員の方が多いというイメージを持つようになりました。
2059,SMS,3.8,"少子高齢化社会に伴う社会課題を解決するサービスの立案。
チームはあらかじめ決まっていて1グループ4,5人
1日目はサービス領域の決定、2、3日目でサービス内容の考案。
また中間発表プレゼンが二度あるので最終プレゼンを含め計3回のプレゼンがある。グループ分け→サービス領域の決定→中間発表→サービスの簡単な構想→中間発表→仕上げ→最終プレゼンサマーインターンではまだ新規立案型のインターンに慣れていない学生が多いため、三日間では時間がかなりギリギリになる。1日目から時間を意識し、最終プレゼンのアウトプットをどうやって最大化するかを算して考えた。懇親会はが二次会まであった。地ビールが本当においしかったので参加しない手はない。選考へは影響しないと思われるが、面接で聞きにくい質問はここで聞くべき。メンターは常に一緒にワークをするわけではないが、chatworkを通じていつでも連絡がとれる。また、1日目は昼食も一緒にとった。個人的には懇親会が社員と関わりをもつ一番のチャンスだと思うので、気になることはここでどんどん聞くべき。難関ベンチャー・社会貢献性が高い親しみやすい・仕事を楽しんでる・賢い"
2060,SMS,3.8,「日本の人口変動に伴う社会問題を徹底的にリサーチし、それを解決する新規事業を立案せよ」。3～5人のグループに分かれ（既に決まっている）、2日間かけて進める。最終日には役員に発表し、評価とフィードバックを受ける。会社説明→リサーチ→立案→発表社会貢献性と実現可能性、新規性が重視されたが、その中でも収益性をどうやってあげるのかというところに非常に苦労した。実際の事業立案に非常に近い状態で、どのようにサービスをリリースするのか、マネタイズするのかまで細かくフィードバックをもらうことができた。懇談会あり。インターンは選考直結型。1人人事部、2人事業部の社員がメンターとしてつく。グループにつき一人のメンターがおり、随所随所でアドバイスをもらえる。また、懇親会には他の社員も参加し、仕事やキャリア観について教えてもらえたため、面白かった。徹底的な成果主義で怖い。温かいけど、頭がきれる。
2061,SMS,3.8,人口動態変化に伴って起こる問題を解決する新規事業立案。1日目の午前中に課題が発表され、午後に設定課題の発表（各チーム5分程度）2日目の夕方からプレゼンテーション（各チーム20分程度）を行った。社員さん3名により評価・表彰。リサーチに時間をかけろとの指示があった。優秀かつ変わり者といった人が多く、留学・休学・留年・企業・何かの全国1位は当たり前というような世界だった。社員さんのフィードバックは非常に優しかった。普段から19時完全退社らしいが、インターンも8時くらいには終了し、ホワイトさを感じた。選考に影響しそうな感じはなかった。多くの社員さんと話してみてほしいという意図だと思う。同じチームになったメンバーとは非常に親しくなったが、他チームの人とはあまり接点がなかった。社員さんは定期的なフィードバックや、懇親会を通じて関わる機会が多かった。参加者も社員さんもみんな親しみやすい雰囲気であった。優秀な社員が多い。急成長企業。ホワイト。おっとり。
2062,VOYAGE GROUP,3.7,"1日目は、変化の激しい現在の世界の未来に起こることを予測グループワークを行った。2日目は、現在の社会に生じている問題などを見つけるグループワークを行い、それをもとに新規事業の立案を行った。3日目は、「～に関する新規事業」という課題だけ与えられて新規事業立案を行った。
毎日メンバーの選抜が行われて、日に日に人が減っていくので、毎日グループのメンバーは変化した。最初は、現代社会に何が起きているのか、その中でどのような取り組みが行われているのかについての講義があった。その後5〜6人のグループで30分程度のグループワークを何度も行った。毎日メンバーが変わるので、その場その場のグループでパフォーマンスを出さなければいけない。参加者は最初60人いるため、優秀な人ばかりではないというのも正直なところであった。そのためどのような人とでも雰囲気よくグループワークをする能力が求められた。崩壊しているチームもあった。最終日のインターン終了後にオフィスで懇親会が催された。
Frontierというインターンの選考が免除された。
本選考への影響としては、ES,グループワーク、面接3回程度が免除された。参加者、社員ともに陽気な人が多かったので、常に楽しく話すことができた。最終日まで残った人とはかなり仲良くなることができた。インターン後にもあっている人もいるらしい。社員さんはグループワーク中は口を出すことなく常に参加者の評価に集中しているようであった。渋谷にあるITベンチャーだと聞いていたため、お高く留まっている人が多いというイメージを持っていた。実際に関わってみると、とても人当たりが良く、仕事に対しても前向きに楽しんでやっているという様子であった。"
2063,VOYAGE GROUP,3.7,毎日様々な課題が出される。新規事業立案系のものが多いが、マーケティング要素の強いものもあった。また講義や座学も多いので、大した知識がなくても問題はない。8月など就職活動開始直後であれば非常に役に立つ。座学・講義→ワーク毎日人数が減っていくので勝ち残る必要がある。しかしチームワークを大切にする会社なので他人を蹴落とすことはよくない。チームで勝ち上がりたいといったような意識が重要。あとは積極性とコミュニケーション能力があれば問題はない。初日はほぼ関わりなし。2日目以降、学生の人数が減ってくると話す機会は多くなる。また社員の方もフランクに話してくれるので就職活動の話よりも、もっと関係のないような話をしていた。インターンシップ後には座談会もある。フランク、明るいフランク、明るい、社員同士の仲が良い
2064,VOYAGE GROUP,3.7,具体的な企業名を指定され、資料を渡されるとともに今後の成長戦略を考えよ、というものでった。成長戦略といってもマーケティング戦略策定というよりはどちらかというと新規事業に近いものであった。座学による基礎内容のインプットも初日の午前に行われた。まずは基本的な調査から現状分析を行い、競合分析やポジショニングマップの製作を行った。その後に仮説を組み立てて検証、だめならポジショニングマップの軸の見直しであったり、足りないデータ収集を行って再度仮設検証、といったサイクルを繰り返した。ITに対しての感度が非常に高い学生が多かったので、自分がどのような立ち回りでチームに貢献できるかを常に意識していた。具体的には議論のロジックのチェックであったり、スライド作成など、知識以外の面で貢献するよう心がけた。影響は特になしチームには二人のメンター社員がつくので、その社員はフルコミットで議論に参加してくれる。他のグループとのかかわりは、初日の休み時間であったり、懇親会のときに話すことができた。また、懇親会では社長も参加してくださり、起業に至った経緯などもうかがうことができた。仲間を非常に大事にする文化事業に対して本気、仲間を非常に大事にする
2065,VOYAGE GROUP,3.7,"一日完結のトライアウト型インターンシップである。学生20名程度でチームに分かれ、ディれクターやプロデューサーの素質を計測できるような課題を複数解いていく。中にはコミュニケーション能力や表現力を見られるものから、特定のビジネス課題を解決するもの、新規ビジネスを立案するものまで多岐にわたる。【午前】
VOYAGEグループの事業解説に始まり、インターンシップの概要を説明され、スタートする。
・コミュニケーション能力を測る課題
・特定のお題に関して表現力を問われる課題
・相手に複雑な情報を伝達するスキルを問われる課題
など、複数の課題をチームで実施する。
【ランチ】
社員複数人が混じって参加メンバーでランチをとる。社員とのコミュニケーションもじっくり取れ、フラットに様々なお話を聞くことができる。
【午後】
引き続き課題に取り組む。
・サービス案ブレスト
・サービスプランニングからローンチ、グロースまでの企画課題
・PL作成の課題
・サービス提案プレゼンテーション
など、より発展的かつビジネスに近い課題を提示される。
【懇親会】
社員や参加メンバーを交えての懇親会。お酒や寿司など豪華な内容インターネットカンパニーにおいてサービスを作っていくにあたり、ディレクターとプロデューサー双方の立場において必要とされるスタンスとスキルについて、細かく分析的な視点からフィードバックをもらえるため、自身のスキルや状態に関して客観的な把握が進んだ。
また、課題などの成果を全て数値化して評価され、そのフィードバックシートが最後にもらえるため、非常に良い成果物となる。当日夜に懇親会各チームに人事がメンターとして付いているが、基本的に学生中心のディスカッション進行。最終プレゼンテーションの後には、幹部社員によるフィードバックを受けることができる。
基本的に人事が常駐しているが、基本的にランチと懇親会を中心に密な交流機会がある。社員も非常にオープンで面白い方が多い。ややちゃらめな雰囲気のイメージパッションがありつつもロジカルで合理的な部分がしっかりとある。"
2066,VOYAGE GROUP,3.7,"初日はチームビルディング研修があり、二日目以降は、新規事業を一から考えるというもの。ITに関わっていれば何でもよく、実際の新規事業立案の手順に従って行った。事前にインプットセミナーや会社の事業理解に関する講義があった。チームでそれぞれ事業を考えるため多種多様な事業を考案することになる。
お題は「1年後に短月1000万円の粗利を生み出す新規事業を立案せよ」1.会社のリソース理解
実際に事業を考える時には必須の手順であるため自社の強み弱みを考えた。
2.市場調査
どの市場で事業を考えるのかを市場理解と共に行った。
3.フレームワークを用いて事業を考案
事前のセミナーで与えられたフレームワークを用いて事業を考えた。インターンの中で社員から強く言われるのは「チームビルディング」である。新規事業を共に考える上では、チーム内での密なコミュニケーションがパフォーマンスに直結するため本当にその通りだと感じた。
注意した点は発言量をチーム内で均等にすることである。選考への影響はない。社員さんたちはフルコミットで接してくれるため、会話が非常に多くその人の思考や会社の考え方まで深く知ることができる。
参加者に関してもグループワークを通して常に議論を行うことになるので、仲良くなることができる。頻繁に飲み会を開いて意見交換を行っている。企業雰囲気に関してはオープンなイメージがあり、業務はあまり知らなかった。社員はイケイケなイメージで本当に優秀なのかどうかは半信半疑であった。企業雰囲気に関してはオープンなイメージそのままで非常にコミュニケーションが活発な会社であった。業務は様々なものがあり、非常に面白そうな興味の湧くものが多かった。社員に対してはそこまでイケイケなのは一部であり、全ての人が優秀かつ人間性も優れているイメージを持った。"
2067,VOYAGE GROUP,3.7,"初日はチーム研修。
外部講師の方をお呼びし、運動着持参で、レクリーエションを通じたチームビルディングを行った。（12人1組×2）そして、初日の最終日にチーム発表を行い、12人が二組に分かれ、計4チームが完成。
二日目には午前中から15時くらいまでは事業の作り方講習とボヤージュグループの事業説明。その後、グループワークを行う。夜は懇親会を行い終了。
3日目～7日目の16時まではひたすらグループワーク。中間発表はなしで、新規事業立案を行った。プレゼン時間は1チーム10分で、パワーポイントを作ることなく、発表が始まってから伝えたい内容をホワイトボードに書くというのが他の企業にはなった特徴といえる。具体的な手順はなく、それでは新規事業を作ってくださいといった感じでスタート。後は各チーム自由といった感じでした。ほとんどの時間に社員の方は横にいてくださり、適宜アドバイスをくれました。インターンの最終日2日はオフィスに泊まりました。他のインターンにない特別な感想としては、まさに寝食を共にするほどであったためどのインターンよりもチームメンバーは仲良くなりました。初日のチームビルディングで仲良くなり、お互いになかなか突っ込んだ議論が出来なかったことは苦労しました。インターン中、人事の方はチームのメンタリング、事業関係者の方は事業作りのアドバイスという形で一日の大半をすぐ近くで過ごしてくださいました。時には厳しい指摘もしてくださり、時にはご飯を調達してきてくれたり、部屋を貸してくださったり、他のインターン以上の最大限のコミットを感じました。チームのメンターと面談、フィードバックはある。一部選考免除。面白そうなインターンをやる企業だから、クレイジーな考えの社員さんが多いのかなという印象。パッションに溢れた会社。"
2068,VOYAGE GROUP,3.7,"さまざまなグループワークを行い、ワークごとに順位を出してポイントを稼ぎ、合計点を競う形式。
ワークは、「風船を膨らませる」「宝探し」「カレー作り」「暗記迷路」「パスタタワー」「ヒアリングゲーム」などさまざま。オールラウンドサークルの合宿のような雰囲気。初日に渋谷のオフィスに集合してインターンの説明を終えた後、全員のスマートフォンを没収。そのままカーテンで窓がさえぎられているバスに乗車し、まずは無人島の近くの小学校の体育館に到着。チーム発表をして、そこでいくつかワークをやったのちに、またバスに乗って移動。港に到着し、船で無人島へ移動。無人島でテントを張り、またチームごとにいくつかワークを行う。夜はカレー作りをして、そのあと懇親会。ほとんどオールをしている人もいた。夜が明けて朝食をとったのちにまたワークをやり、渋谷オフィスへバスで帰って結果発表をして解散。とにかく楽しいワークばかりだったので、心から楽しむことを第一に考えた。また、絶対に優勝したかったのでどうやったら勝てるかも常に考えていた。チームメンバー全員が気持ちよくワークに取り組めるように配慮もした。各チームに一人メンターとなる社員の人がいて、常に一緒に行動してくれる。チームで何かを考える時にはアドバイスもくれる。また、ヒアリングゲームで各社員の方の人生について聞いたり、夜の懇親会では社員の方と話す機会がたくさんある。参加メンバーでの懇親会は、公式なものも非公式なものも何度か開催されていた。新規事業立案インターン「Frontier」の一次選考パスの権利をもらえる。リア充っぽいITベンチャーリア充っぽいITベンチャー"
2069,VOYAGE GROUP,3.7,"さまざまなグループワークを行い、ワークごとに順位を出してポイントを稼ぎ、合計点を競う形式。
ワークは、「風船を膨らませる」「宝探し」「カレー作り」「暗記迷路」「パスタタワー」「ヒアリングゲーム」などさまざま。オールラウンドサークルの合宿のような雰囲気。初日に渋谷のオフィスに集合してインターンの説明を終えた後、全員のスマートフォンを没収。そのままカーテンで窓がさえぎられているバスに乗車し、まずは無人島の近くの小学校の体育館に到着。チーム発表をして、そこでいくつかワークをやったのちに、またバスに乗って移動。港に到着し、船で無人島へ移動。無人島でテントを張り、またチームごとにいくつかワークを行う。夜はカレー作りをして、そのあと懇親会。ほとんどオールをしている人もいた。夜が明けて朝食をとったのちにまたワークをやり、渋谷オフィスへバスで帰って結果発表をして解散。とにかく楽しいワークばかりだったので、心から楽しむことを第一に考えた。また、絶対に優勝したかったのでどうやったら勝てるかも常に考えていた。チームメンバー全員が気持ちよくワークに取り組めるように配慮もした。各チームに一人メンターとなる社員の人がいて、常に一緒に行動してくれる。チームで何かを考える時にはアドバイスもくれる。また、ヒアリングゲームで各社員の方の人生について聞いたり、夜の懇親会では社員の方と話す機会がたくさんある。参加メンバーでの懇親会は、公式なものも非公式なものも何度か開催されていた。新規事業立案インターン「Frontier」の一次選考パスの権利をもらえる。リア充っぽいITベンチャーリア充っぽいITベンチャー"
2070,VOYAGE GROUP,3.7,"詳細は言えないのですが、無人島で様々な課題を出され、チームで競っていくというものです。詳細は言えないのですが、あらゆる場所をかけめぐりました。
初めに自己紹介ゲーム等して雰囲気は終始なごやかでした。すごく仲良くなります。社員さんもあだ名で呼ぶ感じですし、インターン後も頻繁にやり取りが行われます。社員はすごくいい方ばかりです。技術、ITだけにしか興味ないっていう人ばかりでなく、みなさんコミュ力高いですし、楽しい事しようという人が多いです。内定者の方も、インターンに協力してくださっていたので、インターンの中で彼らとも話す機会が多いです。まだ続いています。よく飲みに行ったりもありますし、Facebookでの交流もします。VOYAGE GROUPの本社はバーのようになっており、そこでインターン参加者に対して交流会を企画したりしてもらっています。また、各種業界でVOYAGEの仲間と再会しました笑就活友達をここで作って、ずっと関係を続けていける事は、このインターンの魅力かもしれません。他の種類のインターンも開催しているが、そこでの選考が少し免除される。派手に色々なことをやっているイメージ。業務は技術系の仕事が多いのかなぁという印象。ほぼほぼインターン前の印象と変わらなかったが、社員の方の熱い思いに感動した。"
2071,VOYAGE GROUP,3.7,"メインは「3年以内に粗利1000万の事業を立案する。」（金額曖昧）という課題を与えられた。評価基準はいくつかあり、特にVOYAGE　GROUPとのシナジーは重視されているように感じる。そのほかに、1日目にはチームビルディングのための企画、2日目にはVOYAGE　GROUPの事業責任者から事業に関する説明があった。まず、グループワークの際、メンターとして3名が常についている。交流のための飲み会もあり、徹夜でグループワークをする際もコミットしてくれるなど彼らとは非常に仲が深まる。それ以外にも前述の通り事業責任者や、社長、役員と飲み会、話をする機会がある。正直インターンをする前はほとんど知らない部分が多かった。インターンで自分が1社員になったつもりでやるため、企業の理解は深まり、外から見るのとは段違いに良さが深くみえる。
""「人」を軸にしている事業会社""と断言しているのかよく分かるくらい、魅力的な社員が多いというのを肌で感じた。"
2072,VOYAGE GROUP,3.7,無人島でのビジネスゲーム。仮想通貨を手に入れるために様々なミッションをクリアしていく。5人1組でチームを作り、どのミッションもチームでクリアしていく。知能パズルのようなものもあり、IQの天才が一人いると優位に進められる。社員の方と内定者の方がサポート役として各チームひとり付いてくれた。そして原則として社員の方のアドバイスはなしであったが、無人島ということもあり安全面などには細心の注意を払ってくれた。そしてチームを盛り立ててくれ、ヒントを与えてくれたりした。定期的に飲み会をしている。戦友の絆は深いです。ベンチャー企業特有のガツガツとした雰囲気の中で昼夜問わず働いているイメージ社員のことを「クルー」と呼んでいるなど極めて仲間意識が高く、むしろアットホームな印象を持った。
2073,リブセンス,3.7,"既存の事業部が抱える課題を解決する事業推進ワーク。「ビジョンを守りつつ、売上を◯◯倍に伸ばせ」という難しいミッションを与えられた。ミッション発表後はグループ毎にワークを行い、適宜メンターと壁あてを行う。1日目・2日目→お題に対してグループワークを行う。1日のうちに1〜2回程メンター面談が組まれており、相談に乗ってもらっていた。
3日目→ワークのまとめとプレゼン資料作成。最後は社長の前で発表。学生のレベルが非常に高く、はじめはワークで置いていかれることが多かった。社員の方は本当に親身になってアドバイスをくれるので、ワークが進むにつれチームがまとまっていく感覚があった。特に、「チームとして」だけではなく、「個人として」このインターンをどんな機会にしたいか、と面談で聞かれたことが印象に残っている。ワークの日程終了後、オフィスで懇親会が開かれる。インターン後には事後面談が組まれ、インターンの感想を聞かれる。さらに後日、ES免除の特別選考に案内される。ワークをはじめ、あらゆる連絡をFacebookのグループとメッセンジャーでやり取りするので、参加者やメンター社員と繋がれる。社員さんとはインターン後も気軽に連絡でき、適宜カジュアル面談を設定してもらえる。論理的でスマートな企業社員全員が胸に熱いものを秘めていて、とことん人の幸せにコミットしようとしている企業"
2074,リブセンス,3.7,"4〜5人ずつのグループに分かれ、それぞれのグループに、あらかじめ割り当てられていた既存事業の課題解決に取り組んだ。
最終日の午後は各チームが村上社長の前でプレゼンをした。村上社長により優勝チームが決まった。現状分析→施策の検討→発表資料作り・時間の余裕がなかったので、全体のタイムスケジュールは常に意識して取り組んだ。タイムスケジュールはこまめに見直し、修正しながら進めた。
・1日に1回くらいの頻度で、村上社長によるフィードバックタイムがあったので、各フィードバックタイムまでにどこまで進め、どのようなフィードバックを貰いたいのかを明確にしてから臨んだ。最終日に社員の方を交えた懇親会があった。
インターン参加者は本選考のES、webテストが免除された。チームにつくメンターの社員の方は3日間チームに全力でコミットしてくださる。
学生1人ずつ、1日1回くらいの頻度で、メンターの社員の方との1on1の時間が設けられていた。
こちらから「こんな社員の方と会いたい」と希望すれば、ランチの時に会わせてくれた。・変わった人が多いイメージ・社員の方が全力でコミットしてくださり、1on1の時間をはじめ、非常にためになるフィードバックを頂けた。
・既存事業に対する愛着のようなものが沸き、志望度が上がった。"
2075,リブセンス,3.7,4チームに分かれて「マッハバイト」「転職ナビ」「転職会議」の年間売上を1.5倍にする施策を考える。（マッハバイトは2班）。現状の事業を分析して課題を特定し、その課題に対する施策を考えるというオーソドックスなものである。事前にチーム分けとお題発表が行われていた。マッハバイトのチームは事前課題が課されていた。お題の前提条件が初日に共有され3日間、ワークを進める。チームワークを重要視されていた。私の班はチームワークが良かったのだが、ある班はメンバーに実力差がありチームワークがバラバラだった。その班の方が圧倒的に最終発表のアウトプットが良かったのに私の班は優勝した。チームワークの結果である。各班にメンターが二人いた。ワーク中の質問は主にメンターにする。メンターとの1on1、社長からのフィードバックが毎日あった。また昼食の際はインターンに関わっていない現場責任者の方から話を聞く機会があった。リクルートに行けなかった・行かなかった社員が行くイメージビジョン志向の社員が多い。
2076,リブセンス,3.7,リブセンスで実際に存在しているウェブサービスにおいての課題を解決する施策を考えて社長へのプレゼンまでもっていく。チームによって、与えられる課題は異なる。昼休みは社員の方とランチに行けてざっくばらんに質問ができる。ウェブサービスとその業界についてのイロハを理解することからはじまり、実際のマーケ上の数字データを見ながら、課題感をさぐる。その課題を解決できる実行可能な予算内でのプランを考える。短期インターンに頻発する新規事業立案作成とは異なり、リアルさが魅力的だった。実際にその部署から社員さんがメンターとしてつき、指摘だしやFBなどでその優秀さが実感された。社員さんはみなかなり親身に接してくれるので、相談や質問がしやすい。全員参加。選考は基本的に全員進める。社員はエンゲージメントが高い。朝から夜までチームに帯同してくれる。進め方は学生主導で社員はほぼ関与しないが、個別にFBをくれたり、詰まったときにチームへのアドバイスをくれる。学生もみな傾聴力が高く、ストレスレスに進行できる。穏やかそう。冷静で、穏やかな感じは確かにあった。
2077,リブセンス,3.7,現場の社員が取り組んでいる仕事に実際に取りかかれた。チームの編成方法などは知らされていないが面接時の対応をみて編成されていると思う。最終日にプレゼンテーションがあり、社長に聞いてもらえることが他社と違い非常に大きかった。全体の場で学生や社員が自己紹介を行い、そして、ワークに取り組んでいった。2日目から社長からアウトプットをもらえる機会が2回ほどあり、最終日には社長も含めた全体の中でプレゼンテーションを行う。チームビルディングにとても苦労しました。初対面の人とグループを組み3日間で成果を出すということは非常に難しいものです。日が経つにつれてお互いを理解しあい意見を出し合うようになりますが、その頃にはインターンが終わってしまう頃なので勿体ないと思いました。早期選考のメールが送られてくる。インターン中に人事の方やメンターの社員さんと何度も面談をする機会があった。また、班ごとに2人の現場社員がついてランチに行き、交流の場があった。懇親会では社長も参加し、色々な話が聴ける貴重な環境であった。特になし。物静かな人たちのように思いました。
2078,リブセンス,3.7,フィールドワークとして社外をチームごとに回りながら実際に街中にある課題を見つけ、それを解決するような事業を提案する。リブセンスの事業とは関連がなくてもよく、本当に世の中にニーズがあるものを提案するように求められた。一通り説明を聞いたあとフィールドワークに行く、その後は課題を解決する事業を作り上げてプレゼンをする。1日のインターンでありながらフィールドワークがあったため時間は足りないと思いタイムラインの徹底に気をつけた。それでも時間が足りなかったので、優先順位をつけながら分担して作業を進める必要があると思った。メンターがチームごとについているが1人の社員さんが2チームを見ていたので、あまりちゃんと見ていないなと感じた。実際インターン後の面談は当たり障りのないもので、不満だった。ご飯会では他の社員や社長もいるので話せる。優秀そう活発な人が多い、社長との距離が近い
2079,リブセンス,3.7,"実際にリブセンスが運営している就活会議などの課題を解決するというお題であった。7つの班にそれぞれ違うサイトの課題が用意されており、実際に直面している課題であったのでかなり難易度は高かったと感じる。webサイトを運営したことがある人ならば取り掛かりやすいかもしれない。一日目の最初から課題が与えられ、すべて自分たちで進めていく。わからないデータなどは社員の方に相談したら教えてくれる。企業が現在直面している課題に対してチームで取り組むことができるので非常に充実感のあるインターンシップであると思う。周りの学生もすごく優秀で刺激になります。ベンチャー企業のインターンに抵抗がある方でも一度行ってみることをお勧めします。インターン後も就職活動などを気にしてくださる。
また、インターン参加者は早期選考がある。社員の方が常にそばにいてくださり、一緒になって考えてくれたのでとてもいい雰囲気であった。学生と社会人という関係を超えて、同じ立場で接してくれたことがものすごくよかった。また、参加者とも徹夜で作業するなど楽しく行うことができた。もっとガツガツしており、仲間を蹴落としてでも結果を出すといったようなイメージ社員同士の仲が良く、とても暖かいなかにやりがいを感じている印象を受けた"
2080,リブセンス,3.7,"社長の事業に至るまでの試行錯誤やリブセンス の企業理念についてのお話を聞いてから、フィールドワークをしてサービスの着想を得る。新規事業立案をチームでして、社長や社員からのフィードバックを適宜受ける。最後にチームごとに発表。社長の講演
外に出て、日常の気になるところを写真で撮影
グループでその結果について話し合い、サービスを作るポイントを決める
新規事業立案日常から着想を得てサービスを作ることを実際に体感することができてよかった。1日ではあるが、他社と比較しても中身の濃い内容だった。社長から直接FBをもらえる点も非常に貴重な経験。メンバーの学生も一人一人個性が強く、とてもよい出会いになった。懇親会をインターン後にした。選考に一般より優先的に案内される。インターン全体を通して、チームやメンターの方と話した。参加者全体と社員さん、社長さんとは最後の懇親会で話す機会があった。社員さんはフレンドリーで親切な方が多く、ほかのチームのメンターであれ学生に対して親身に対等に接してくれた。就活関連のサービスをしている、社員さんの多様さ社員さんの多様さ、親しみを感じられる、社員さんのレベルの高さ"
